namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,3de314df-3274-49bd-bf40-47aaf7066297,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:54:31.046730,2020-03-22 21:56:25.940560,114.89383,Probability Specialist,T1.Q6,Are any numbers given?,T1.Q6.A1,No,9641a3b1-9b19-46f9-b1f7-80b79bf5d6a1,bc9e4a26-b742-4b7c-871d-fd70218919ef,No,0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,3de314df-3274-49bd-bf40-47aaf7066297,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:54:31.046730,2020-03-22 21:56:25.940560,114.89383,Probability Specialist,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A2,"Yes, implicitly",640a1a6e-92fb-432b-9d37-3a5ae7dca7b9,4d1a44e6-613e-404c-8ae2-0b6bdd253a68,"Yes, implicitly",1,4,"[{""case_number"": 1, ""text"": ""likely candidates"", ""answer_id"": 5774, ""end"": 1343, ""start"": 1326}, {""case_number"": 1, ""text"": ""some influenza strains will have the same properties"", ""answer_id"": 5774, ""end"": 1512, ""start"": 1460}, {""case_number"": 1, ""text"": ""depends on the natural genetic mutation"", ""answer_id"": 5774, ""end"": 1131, ""start"": 1092}, {""case_number"": 1, ""text"": ""the recombination of viral strains already in circulation, or on the emergence of a new pathogenic factor in the human population"", ""answer_id"": 5774, ""end"": 1265, ""start"": 1136}]"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,3de314df-3274-49bd-bf40-47aaf7066297,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:54:31.046730,2020-03-22 21:56:25.940560,114.89383,Probability Specialist,T1.Q12,Does the text acknowledge the possibility of additional evidence that would... (check all that apply):,T1.Q12.A2,Challenge the claim,2d1ba4b2-ed66-4ecf-bf8c-ad5587b21991,7e4a4ae0-7bae-4405-8003-c2543eaa5b42,Challenge the claim,1,3,"[{""case_number"": 1, ""text"": ""depends"", ""answer_id"": 5778, ""end"": 1099, ""start"": 1092}, {""case_number"": 1, ""text"": ""some"", ""answer_id"": 5778, ""end"": 1464, ""start"": 1460}, {""case_number"": 1, ""text"": ""this type of transformation"", ""answer_id"": 5778, ""end"": 1375, ""start"": 1348}]"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,3de314df-3274-49bd-bf40-47aaf7066297,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:54:31.046730,2020-03-22 21:56:25.940560,114.89383,Probability Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A3,3,4b1bcfd1-d43c-4de7-af2c-3840c55330f3,35de4728-6b64-4b03-92b8-d2f30e8142d7,3,0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,3de314df-3274-49bd-bf40-47aaf7066297,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:54:31.046730,2020-03-22 21:56:25.940560,114.89383,Probability Specialist,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A10,10: 100% certain about all my answers,97649318-f43d-423d-9766-6da854dabe5b,4b25b3ed-22d8-4aa4-b3fc-9313acac5d09,10: 100% certain about all my answers,0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,959267f1-d90c-448b-a8d6-7e4548fa1542,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:35:38.109557,2020-03-23 06:36:50.498535,72.388978,Probability Specialist,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A1,Yes,da7862b6-36a1-4e8b-8acd-ae75e1cd516b,622b72b0-eec9-44f1-a4f0-8966517a31f8,Yes,1,1,"[{""case_number"": 1, ""text"": ""likely candidates for"", ""answer_id"": 5751, ""end"": 1347, ""start"": 1326}]"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,959267f1-d90c-448b-a8d6-7e4548fa1542,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:35:38.109557,2020-03-23 06:36:50.498535,72.388978,Probability Specialist,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A2,Mostly justified,5e519ae6-0615-424d-97a8-2c662b66ca48,1c8e4108-72c6-4594-bddd-a317f9262c9f,Mostly justified,0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,959267f1-d90c-448b-a8d6-7e4548fa1542,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:35:38.109557,2020-03-23 06:36:50.498535,72.388978,Probability Specialist,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A3,No,4f162277-faca-46d2-9da6-760023182275,c7763b1a-9262-4b7f-9db9-1c05b0a5ef46,No,0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,959267f1-d90c-448b-a8d6-7e4548fa1542,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:35:38.109557,2020-03-23 06:36:50.498535,72.388978,Probability Specialist,T1.Q6,Are any numbers given?,T1.Q6.A1,No,9641a3b1-9b19-46f9-b1f7-80b79bf5d6a1,5dfa3909-2e03-4e82-9a57-68dccda071c9,No,0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,959267f1-d90c-448b-a8d6-7e4548fa1542,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:35:38.109557,2020-03-23 06:36:50.498535,72.388978,Probability Specialist,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A4,"No, not at all",5606d8e9-7ace-405f-a87e-5ef9f7c2e8eb,d4bcadf4-81cb-4f68-83a4-679cd8011b3c,"No, not at all",0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,959267f1-d90c-448b-a8d6-7e4548fa1542,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:35:38.109557,2020-03-23 06:36:50.498535,72.388978,Probability Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A8,8,6b37a908-c8c2-41d5-8c9e-e10321972ec0,fde80c1c-cd2c-47ff-acb6-0fb2b6dd19fe,8,0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,959267f1-d90c-448b-a8d6-7e4548fa1542,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:35:38.109557,2020-03-23 06:36:50.498535,72.388978,Probability Specialist,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A4,4,4d91272d-68e3-48bf-9741-67110f84be88,0be00da6-2b1b-4688-a44b-009b2e0ad277,4,0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,39a22aa7-68af-4c4b-83fd-9a39a8d09c3a,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-03-23 20:18:29.760573,2020-03-23 20:21:07.768298,158.007725,Probability Specialist,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A2,Maybe,29d14258-0445-497a-b33f-13d4e382cb0e,e1f10ea4-5699-44a3-829a-d3b01fa3f272,Maybe,1,1,"[{""case_number"": 1, ""text"": ""likely"", ""answer_id"": 5752, ""end"": 1332, ""start"": 1326}]"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,39a22aa7-68af-4c4b-83fd-9a39a8d09c3a,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-03-23 20:18:29.760573,2020-03-23 20:21:07.768298,158.007725,Probability Specialist,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A2,Mostly justified,5e519ae6-0615-424d-97a8-2c662b66ca48,05417156-e9eb-4ae8-be09-b65c44ccb92b,Mostly justified,0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,39a22aa7-68af-4c4b-83fd-9a39a8d09c3a,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-03-23 20:18:29.760573,2020-03-23 20:21:07.768298,158.007725,Probability Specialist,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A1,"Yes, explicitly",3adf818c-86cd-457b-8a4e-3d737aa3a659,0f6acae8-a96a-4961-a44b-96ffc59af7b9,"Yes, explicitly",1,1,"[{""case_number"": 1, ""text"": ""likely"", ""answer_id"": 5759, ""end"": 1332, ""start"": 1326}]"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,39a22aa7-68af-4c4b-83fd-9a39a8d09c3a,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-03-23 20:18:29.760573,2020-03-23 20:21:07.768298,158.007725,Probability Specialist,T1.Q6,Are any numbers given?,T1.Q6.A1,No,9641a3b1-9b19-46f9-b1f7-80b79bf5d6a1,47df1068-60dc-49f4-87bc-88c3ed035160,No,0,0,[]
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,31,39a22aa7-68af-4c4b-83fd-9a39a8d09c3a,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-03-23 20:18:29.760573,2020-03-23 20:21:07.768298,158.007725,Probability Specialist,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A1,"Yes, explicitly",e4d73e62-c565-44d2-899a-3117d38c101e,105a2f64-4b92-4c69-88be-d41d117fa02c,"Yes, explicitly",1,1,"[{""case_number"": 1, ""text"": ""but other pathogens, such as the severe acute respiratory syndrome coronavirus and some influenza strains will have the same properties, \""the Portuguese newspaper quoted Visao as saying"", ""answer_id"": 5773, ""end"": 1562, ""start"": 1377}]"
