namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A7,7,08f063c4-468e-4270-9d12-6b62e1c3a367,f47f665b-22cc-48db-9ca5-29f762c09065,7,0,0,[]
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q1,Why is the source being quoted?,T1.Q1.A1,"What the source has said or written is newsworthy by itself. It is important, interesting, and/or meaningful to some newsreaders.",cb44583b-2234-463b-a084-1daaf1890d88,fe50cb26-d15e-44e1-9c3a-17b8f6db5750,"What the source has said or written is newsworthy by itself. It is important, interesting, and/or meaningful to some newsreaders.",0,0,[]
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q2,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,T1.Q2.A2,Yes,fd35ec7d-6745-4fc7-a330-7768977eb58f,6ed1b31b-cc34-4e1d-84f3-1fa88d0946f0,Yes,0,0,[]
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q3,Is the source anonymous or unnamed?,T1.Q3.A2,No,830590a6-c418-4ac8-ae04-a37ef06981a1,56318ddc-7a7d-4c12-a38a-704bd6bbd313,No,0,0,[]
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q5,Highlight all the ways the source is described ...(check & highlight all that apply),T1.Q5.A7,"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",b769a715-d94f-40c0-819e-7583c8d74f5e,b0ae91b7-ceb7-4b3c-ac08-48f5e22a2efe,"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",1,4,"[{""case_number"": 1, ""text"": ""CIA"", ""answer_id"": 5359, ""end"": 191, ""start"": 188}, {""case_number"": 1, ""text"": ""CIA experts"", ""answer_id"": 5359, ""end"": 835, ""start"": 824}, {""case_number"": 1, ""text"": ""experts"", ""answer_id"": 5359, ""end"": 835, ""start"": 828}, {""case_number"": 1, ""text"": ""CIA"", ""answer_id"": 5359, ""end"": 2477, ""start"": 2474}]"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q5,Highlight all the ways the source is described ...(check & highlight all that apply),T1.Q5.A5,"Last name (e.g. ""Snow"")",7cc2e40b-10cc-4390-bf1b-9b74dbdc7195,4d29a6cf-279c-4a4c-bcff-6c9d83602439,"Last name (e.g. ""Snow"")",1,1,"[{""case_number"": 1, ""text"": ""Adler"", ""answer_id"": 5357, ""end"": 461, ""start"": 456}]"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q5,Highlight all the ways the source is described ...(check & highlight all that apply),T1.Q5.A3,"First name (e.g. ""Jon"")",853e3aa2-66a5-43cc-8bf0-52734b226f92,34317b6d-5b97-4f22-922b-f1488bb2a248,"First name (e.g. ""Jon"")",1,1,"[{""case_number"": 1, ""text"": ""Alexander"", ""answer_id"": 5355, ""end"": 455, ""start"": 446}]"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q6,"Using the highlighter options below, indicate which portions of the bolded text are:",T1.Q6.A1,Direct quote,fd3e139d-e365-488f-97c3-4a4131f238e2,c6a2567c-720b-4a4e-b867-455a11949eda,Direct quote,1,3,"[{""case_number"": 1, ""text"": ""If this disease appears by 2020, internal and cross-border tensions and conflicts will spread. Countries with insufficient capabilities will seek to control population movements in order to avoid infection or to maintain access to natural resources"", ""answer_id"": 5362, ""end"": 3122, ""start"": 2874}, {""case_number"": 1, ""text"": ""from ten to several hundred million Westerners will become infected with this disease , and the number of deaths will amount to tens of millions"", ""answer_id"": 5362, ""end"": 2632, ""start"": 2488}, {""case_number"": 1, ""text"": ""If a pandemic breaks out, it will undoubtedly begin in a densely populated area in which people live in close proximity to animals. There are such areas in China and Southeast Asia, where people live in contact with livestock"", ""answer_id"": 5362, ""end"": 2436, ""start"": 2211}]"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q6,"Using the highlighter options below, indicate which portions of the bolded text are:",T1.Q6.A2,Paraphrase,557c5d51-1a69-4168-a738-c69eeb0faee8,a54a129c-7091-4852-9b56-4ed973e0b56e,Paraphrase,1,3,"[{""case_number"": 1, ""text"": ""the current scenario for the development of the COVID19 pandemic is described"", ""answer_id"": 5363, ""end"": 370, ""start"": 293}, {""case_number"": 1, ""text"": ""with striking accuracy, the"", ""answer_id"": 5363, ""end"": 296, ""start"": 269}, {""case_number"": 1, ""text"": ""experts described a scenario very close to COVID-19"", ""answer_id"": 5363, ""end"": 879, ""start"": 828}]"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q7,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",T1.Q7.A4,"Written public material (e.g. book, social media, etc.)",92a4760b-9e24-453d-9e48-55b25d154a95,0c015c00-045b-46c7-8f2c-a87735f2a909,"Written public material (e.g. book, social media, etc.)",1,4,"[{""case_number"": 1, ""text"": ""There, with striking accuracy, the current scenario for the development of the COVID19 pandemic is described"", ""answer_id"": 5367, ""end"": 370, ""start"": 262}, {""case_number"": 1, ""text"": ""experts described a scenario very close to COVID-19"", ""answer_id"": 5367, ""end"": 879, ""start"": 828}, {""case_number"": 1, ""text"": ""If a pandemic breaks out, it will undoubtedly begin in a densely populated area in which people live in close proximity to animals. There are such areas in China and Southeast Asia, where people live in contact with livestock"", ""answer_id"": 5367, ""end"": 2436, ""start"": 2211}, {""case_number"": 1, ""text"": ""from ten to several hundred million Westerners will become infected with this disease , and the number of deaths will amount to tens of millions"", ""answer_id"": 5367, ""end"": 2632, ""start"": 2488}]"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q8,How are the quoted sources' ideas important to the article?,T1.Q8.A1,Central idea/s of article.,6a70a312-2ac3-4b6f-8168-d2efd82d7440,8639e2dc-7fdc-497d-97be-c035029a933c,Central idea/s of article.,0,0,[]
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A7,7,967a60b8-96a7-4999-9857-ea5df4844034,c5dea807-408f-4a07-97c2-f580e4eda10d,7,0,0,[]
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,30,fee75365-83d0-4c47-a520-73e0954af82c,e44f5799-6915-45fd-874e-060f6afedcb9,2020-03-23 19:02:03.137320,2020-03-23 19:05:53.427732,230.290412,Quote Source Relevance,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A8,8,2ffb0b33-6e2a-4af9-a4d8-2b57eeb6d5c7,f84965b1-965d-44df-bdae-60d3999d9f1c,8,0,0,[]
