namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,51c3475d-b122-4dd4-926f-0c97dd52b8d0,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2809,1ecd949f-96a7-4349-869c-fced8ecaf4c5,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,a4bd8156-31b7-46cf-99fe-a56019a7d81d,23061cc2-9bef-4b14-97f9-5d3b062fa2c8,17:25.8,30:24.4,778.569217,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A1,It is the main argument of the entire article,6a4694fc-791e-4a72-b972-5e96317f8cbb,465646cb-5866-462a-852a-c76e6c3a0ac2,It is the main argument of the entire article,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,51c3475d-b122-4dd4-926f-0c97dd52b8d0,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2809,1ecd949f-96a7-4349-869c-fced8ecaf4c5,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,ec48937f-73e2-48c9-b769-68fc2b6d12e4,41a6c6a7-a54f-483f-824e-5426826600e9,01:43.1,07:42.0,358.932399,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A1,It is the main argument of the entire article,6a4694fc-791e-4a72-b972-5e96317f8cbb,cbb097ce-0251-4007-b8b3-855e3877ba15,It is the main argument of the entire article,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,51c3475d-b122-4dd4-926f-0c97dd52b8d0,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2809,1ecd949f-96a7-4349-869c-fced8ecaf4c5,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,96dbfad4-bd8f-48d2-88f4-3942f7ba7d1b,781ba935-32d6-4915-b097-f68635c10460,46:09.7,58:08.5,718.779225,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to appreciate,3240412b-d4e2-4884-b238-7598b0e15789,dcc3f721-4f71-48b5-a187-b9efbc381e0a,It is one of a few arguments the author wants the audience to appreciate,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,51c3475d-b122-4dd4-926f-0c97dd52b8d0,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2809,1ecd949f-96a7-4349-869c-fced8ecaf4c5,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,6b6ebc33-553e-44ca-9891-92ab53df777b,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,46:56.4,08:38.2,1301.845453,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to appreciate,3240412b-d4e2-4884-b238-7598b0e15789,e0399bcb-bb02-496b-ad87-52b972977cd7,It is one of a few arguments the author wants the audience to appreciate,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,5eb93742-5040-413e-9174-d3660c8e477d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2810,45cfae4d-78e8-4f6b-a389-a18dccbaf32d,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,845e8194-017a-45a5-a3d6-fa2cad628069,3c387871-0619-43f5-8aaf-4c1a9849c740,20:12.2,23:51.0,218.874344,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to appreciate,3240412b-d4e2-4884-b238-7598b0e15789,32d98d13-5722-4d13-aff6-f123f1d8cd23,It is one of a few arguments the author wants the audience to appreciate,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,5eb93742-5040-413e-9174-d3660c8e477d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2810,45cfae4d-78e8-4f6b-a389-a18dccbaf32d,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,57a30767-2938-48e0-b71e-cf66130bab81,00f548b7-6b63-4b47-828e-8e416b6ca0e2,26:18.3,30:07.2,228.926314,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to appreciate,3240412b-d4e2-4884-b238-7598b0e15789,fc536e30-1213-4eeb-987d-e2a274f24694,It is one of a few arguments the author wants the audience to appreciate,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,5eb93742-5040-413e-9174-d3660c8e477d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2810,45cfae4d-78e8-4f6b-a389-a18dccbaf32d,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,5c61951d-ea82-4b45-824a-fbe930d86f83,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,50:10.3,51:26.3,75.985113,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A1,It is the main argument of the entire article,6a4694fc-791e-4a72-b972-5e96317f8cbb,383ab263-057a-460f-81e9-a087d2df78ef,It is the main argument of the entire article,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,5eb93742-5040-413e-9174-d3660c8e477d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2810,45cfae4d-78e8-4f6b-a389-a18dccbaf32d,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,40ffe783-239d-4087-8239-efc23a01a790,23061cc2-9bef-4b14-97f9-5d3b062fa2c8,28:28.1,33:27.4,299.282444,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A1,It is the main argument of the entire article,6a4694fc-791e-4a72-b972-5e96317f8cbb,aa0e2ea7-c96c-4da9-b839-0d8850bc51c9,It is the main argument of the entire article,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,5eb93742-5040-413e-9174-d3660c8e477d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2810,45cfae4d-78e8-4f6b-a389-a18dccbaf32d,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,883ba08b-c9a6-4a8c-b2a9-3a56bf051448,41a6c6a7-a54f-483f-824e-5426826600e9,03:56.5,08:38.9,282.421365,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A1,It is the main argument of the entire article,6a4694fc-791e-4a72-b972-5e96317f8cbb,d1f5852a-025f-4d7e-8f79-317cd87fd1b4,It is the main argument of the entire article,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,5eb93742-5040-413e-9174-d3660c8e477d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2810,45cfae4d-78e8-4f6b-a389-a18dccbaf32d,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,9590587a-1ea8-4778-9431-5815d69e009e,781ba935-32d6-4915-b097-f68635c10460,47:14.4,58:24.2,669.824488,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A1,It is the main argument of the entire article,6a4694fc-791e-4a72-b972-5e96317f8cbb,931dc8da-6fdc-4576-883f-d5d100d06096,It is the main argument of the entire article,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,5eb93742-5040-413e-9174-d3660c8e477d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2810,45cfae4d-78e8-4f6b-a389-a18dccbaf32d,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,7,35d1e0ff-fefe-42a9-9595-d93e04cdb08c,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,08:00.4,09:03.9,63.502172,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to appreciate,3240412b-d4e2-4884-b238-7598b0e15789,b8943332-b77c-4ac9-990b-a47b9b9ccfec,It is one of a few arguments the author wants the audience to appreciate,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,02c3a392-eb70-45a0-a615-dd44b58e957d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2811,fc9c2896-5771-45f3-8541-0ddc30b5a589,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,3,7,a8f04817-f559-4dcf-8ced-7154e48bd248,3c387871-0619-43f5-8aaf-4c1a9849c740,20:12.4,24:33.3,260.922279,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to appreciate,3240412b-d4e2-4884-b238-7598b0e15789,e3402d77-b5af-4a50-82c2-15cfaccbf79e,It is one of a few arguments the author wants the audience to appreciate,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,02c3a392-eb70-45a0-a615-dd44b58e957d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2811,fc9c2896-5771-45f3-8541-0ddc30b5a589,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,3,7,1c6697fe-d09a-45d2-bab8-33af5f044cd4,00f548b7-6b63-4b47-828e-8e416b6ca0e2,29:07.5,33:06.7,239.276122,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A3,It is an argument that the author has only limited interest in supporting or refuting,763206a4-2a6d-41d6-a72d-a4b0ac870a76,1d84708f-7f02-4caf-8f70-af7fe0739445,It is an argument that the author has only limited interest in supporting or refuting,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,02c3a392-eb70-45a0-a615-dd44b58e957d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2811,fc9c2896-5771-45f3-8541-0ddc30b5a589,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,3,7,54797a3e-205a-4751-ba25-e18dc1343d40,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,50:10.5,51:41.3,90.83104,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A3,It is an argument that the author has only limited interest in supporting or refuting,763206a4-2a6d-41d6-a72d-a4b0ac870a76,b30eb213-17bf-4165-8c5d-32dc5fa32a15,It is an argument that the author has only limited interest in supporting or refuting,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,02c3a392-eb70-45a0-a615-dd44b58e957d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2811,fc9c2896-5771-45f3-8541-0ddc30b5a589,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,3,7,0d28928a-6747-4326-89dd-5001dd5424b3,23061cc2-9bef-4b14-97f9-5d3b062fa2c8,30:24.6,34:53.7,269.052613,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A4,It is an argument that is irrelevant to the main argument/s of the article,a8f02ba6-18b0-4492-a174-f14a9332461b,41c057e4-5912-435e-a9a6-d1303d75e90d,It is an argument that is irrelevant to the main argument/s of the article,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,02c3a392-eb70-45a0-a615-dd44b58e957d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2811,fc9c2896-5771-45f3-8541-0ddc30b5a589,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,3,7,cb278dda-7793-4e92-9a59-82b6fa6f7df1,41a6c6a7-a54f-483f-824e-5426826600e9,07:42.3,09:13.8,91.572267,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to appreciate,3240412b-d4e2-4884-b238-7598b0e15789,ab9fdc64-fc42-4805-afac-a6f4729ec91b,It is one of a few arguments the author wants the audience to appreciate,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,02c3a392-eb70-45a0-a615-dd44b58e957d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2811,fc9c2896-5771-45f3-8541-0ddc30b5a589,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,3,7,6999c1f4-cc65-48ad-975e-69a72f39ac74,781ba935-32d6-4915-b097-f68635c10460,58:08.7,58:38.1,29.40099,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to appreciate,3240412b-d4e2-4884-b238-7598b0e15789,f731dd98-fd83-4af4-b4aa-3df9b4209598,It is one of a few arguments the author wants the audience to appreciate,0,0,0,0,
Covid_ArgumentRelevance_2020_03_20v2,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,02c3a392-eb70-45a0-a615-dd44b58e957d,https://pe.goodlylabs.org/project/Covid_ArgumentRelevancev1.2/task/2811,fc9c2896-5771-45f3-8541-0ddc30b5a589,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,3,7,ea8a04bf-9f28-47b4-9dc0-d6be800d9a67,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,08:38.6,09:28.3,49.743823,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A3,It is an argument that the author has only limited interest in supporting or refuting,763206a4-2a6d-41d6-a72d-a4b0ac870a76,7a47b03f-01dd-4f82-b342-ab5e53826d8c,It is an argument that the author has only limited interest in supporting or refuting,0,0,0,0,
